,comment_count,dislike_count,duration,like_count,live,title,view_count,publish_hour,publish_day,publish_month,publish_date,days_after_last_video,title_length,description_length,tag_count
276,1250,295,190,28100,0,The Best Tech Under $25 - May 2016,571131,22,3,5,2016-05-19,1,34,1023,18
275,1066,415,281,23993,0,Will the iPhone 7 Have Four Speakers?,311115,14,6,5,2016-05-22,3,37,671,19
274,656,272,254,20529,0,The Best Tech Under $50 - May 2016,469396,18,3,5,2016-05-26,4,34,1325,19
273,3855,505,351,79387,0,Dream Desk - Retro Apple Setup,1759023,5,2,6,2016-06-01,6,30,1236,26
272,1389,513,190,15462,0,The 2016 MacBook Pro could be AMAZING.,704659,14,6,6,2016-06-05,4,38,779,21
271,945,264,234,8613,0,WWDC 2016 Live Stream - Everything You Need to Know,317535,15,5,6,2016-06-11,6,51,762,17
270,1860,421,366,20012,0,Top 25 iOS 10 Features!,618940,15,6,6,2016-06-12,1,23,537,16
269,1207,262,173,23141,0,This Battery Bank is FAST!,433125,6,1,6,2016-06-14,2,26,549,17
267,1289,292,351,12950,0,OnePlus 3 - 2 Weeks Later!,655358,16,6,6,2016-06-26,12,26,529,17
266,1554,457,212,25843,0,The Clearest iPhone 7 Leak Yet...,477379,17,3,6,2016-06-30,4,33,706,19
268,671,515,260,17987,0,The Best Tech Under $50 - June 2016,607799,15,5,7,2016-07-09,9,35,792,19
265,1206,809,212,16003,0,You Need THIS for Pokemon Go,700755,4,1,7,2016-07-12,3,28,1257,21
264,1955,1458,226,38077,0,iPhone 7 Clone Unboxing!,1656743,22,2,7,2016-07-13,1,24,687,18
263,746,393,301,16908,0,The Best Tech Under $50 - July 2016,485456,13,1,7,2016-07-26,13,35,830,19
262,2213,455,333,23106,0,Galaxy Note 7 - Top 10 Features!,1054443,16,6,7,2016-07-31,5,32,601,22
261,612,547,185,9994,0,This Could Save Your MacBook,358106,6,2,8,2016-08-03,3,28,863,17
260,630,863,248,15695,0,The Best Tech Accessories Under $15 v4.0!,464438,16,6,8,2016-08-07,4,41,879,17
259,1190,440,270,18383,0,What's in my Tech Bag! v3.0,681242,19,2,8,2016-08-17,10,27,1100,26
258,622,391,212,10855,0,The Best Tech Under $300 - August 2016,307507,16,2,8,2016-08-24,7,38,717,20
257,1576,565,335,14019,0,"The $3,500 Gadget You Shouldn't Buy...",510449,23,3,8,2016-08-25,1,38,1143,20
256,852,392,201,19610,0,The Best Tech Under $50 - Back to School Edition ✏️,435035,17,6,8,2016-08-28,3,51,1042,19
255,6503,1137,845,123094,0,The Best Back to School Tech! (2016),1773922,13,1,8,2016-08-30,2,36,2196,16
254,24651,4175,440,150584,0,iPhone 7 Hands on - 10 Things Before Buying!,5747023,4,1,9,2016-09-06,7,44,566,16
253,515,237,176,8779,0,Nest Cam Outdoor - Top 5 Features!,545851,8,3,9,2016-09-08,2,34,710,12
252,17478,1876,348,103520,0,iPhone 7 vs 7 Plus Unboxing! (Jet Black),2614526,23,3,9,2016-09-08,0,40,856,17
251,1957,1313,228,21244,0,iPhone 7 vs iPhone 6s - 5 Reasons to Upgrade!,646852,15,3,9,2016-09-15,7,45,855,17
250,2566,3317,262,43862,0,iPhone 7 - 1 Hour in Water,2039473,16,4,9,2016-09-16,1,26,690,20
249,2056,1139,310,20546,0,iPhone 7 - Jet Black or Matte Black?,660128,3,5,9,2016-09-17,1,36,753,21
248,4712,2824,412,24440,0,100 LAYERS of iPhone 7 EarPods!,532250,21,6,9,2016-09-18,1,31,887,30
247,557,443,285,19770,0,The Best Tech Under $50 - September 2016,508810,23,2,9,2016-09-21,3,40,1004,35
246,983,265,271,17151,0,DJI Mavic Pro - Best Drone I've Ever Used,682742,18,4,9,2016-09-30,9,41,638,37
245,151822,457,153,126941,0,I'm giving away 12 iPhones 7s.....,1125704,22,6,10,2016-10-02,2,34,670,35
244,1271,432,284,18933,0,Trying on Nike's Self Lacing Shoe - Nike Mag,398233,2,2,10,2016-10-05,3,44,568,29
243,5881,1390,167,23672,0,You need to watch this....,381423,1,5,10,2016-10-08,3,26,751,35
242,1116,1023,521,23966,0,Trying new tech gadgets under $25,1067790,1,1,10,2016-10-18,10,33,980,28
241,1343,839,415,27375,0,My First Day with the Google Pixel XL,504813,0,3,10,2016-10-20,2,37,640,28
240,2267,1348,3833,15169,0,Google Pixel - 1 Hour in Water,477351,5,4,10,2016-10-21,1,30,1226,28
239,14650,1524,279,49196,0,The new MacBook Pro (2016) Hands On!,711868,15,5,10,2016-10-22,1,36,879,27
238,2731,939,274,25704,0,13-inch Space Gray MacBook Pro Unboxing! (2016),1040784,4,4,10,2016-10-28,6,47,855,26
237,1673,1177,410,28196,0,Did I Buy a 2016 MacBook Pro?,491164,3,5,10,2016-10-29,1,29,875,26
236,1070,578,194,12802,0,The 500 foot iPhone 7 Helicopter Drop Test,633802,4,1,11,2016-11-01,3,42,879,25
235,7604,4064,406,56289,0,"The truth about the 2016 MacBook Pro 13""",1284016,4,3,11,2016-11-03,2,40,961,24
234,2142,983,237,31470,0,The Perfect 2016 MacBook Pro Setup,1105276,15,6,11,2016-11-06,3,34,1425,27
233,3571,2729,635,27894,0,"15"" MacBook Pro with Touch Bar Drama!",889617,17,5,11,2016-11-12,6,37,1064,28
232,1146,651,315,13458,0,The Flip Phone Challenge,403333,7,2,11,2016-11-16,4,24,545,18
231,5697,667,589,54575,0,Dream Desk  - The Ultimate MacBook Pro Surprise Setup,1040743,3,1,11,2016-11-22,6,53,1847,33
230,1094,558,289,15166,0,10 Black Friday Tech Deals That Didn't Suck,558624,9,3,11,2016-11-24,2,43,1159,29
229,2821,451,325,40415,0,20 Holiday Tech Deals - 2016 Gift Guide,422160,0,5,11,2016-11-26,2,39,1903,20
228,45595,323,361,46676,0,These $720 Self-Lacing Shoes Will Blow Your Mind,450437,5,1,11,2016-11-29,3,48,545,37
227,977,787,491,16890,0,5 Strange Amazon Tech Gadgets,618901,22,3,12,2016-12-01,2,29,854,32
226,1291,420,279,27620,0,The Best Tech Under $25 - December 2016,770747,16,6,12,2016-12-04,3,39,693,24
225,3284,1202,492,33618,0,:( something I've never talked about...,626467,1,2,12,2016-12-07,3,39,577,16
224,1436,454,511,32245,0,The Best Tech Under $50 - December 2016,626429,7,4,12,2016-12-16,9,39,1286,29
223,973,315,200,18838,0,Smart Home Setups - Google Home + Philips Hue!,851185,22,3,12,2016-12-22,6,46,1050,27
222,1006,664,312,9981,0,The Best Smartphone You Haven't Heard of...,542185,21,5,12,2016-12-31,9,43,643,38
221,733,430,363,16905,0,The Best Tech Under $100 - January 2017!,615034,18,3,1,2017-01-05,5,40,1134,29
220,985,426,425,13881,0,Top 5 New Tech & Gadgets of 2017!,704184,1,3,1,2017-01-05,0,33,657,36
219,2125,1202,375,24013,0,Apple AirPods - 1 Month Later,1781387,22,1,1,2017-01-10,5,29,694,31
218,1075,557,376,18934,0,What's in My Tech Bag! v4.0,766842,3,4,1,2017-01-20,10,27,979,27
217,1234,450,627,26409,0,The Ultimate Office & Setup Tour - 2017,945371,19,0,1,2017-01-30,10,39,2428,35
216,1943,723,495,33037,0,Beats X Wireless vs Apple AirPods!,1218519,16,1,2,2017-02-07,8,34,919,34
215,1434,874,328,43222,0,The Best Desk Setup for $200!,1550018,16,3,2,2017-02-09,2,29,1008,39
214,805,869,424,13338,0,$50 AirPod Clones vs $160 Apple AirPods!,593554,16,2,2,2017-02-15,6,40,684,38
213,765,552,376,23739,0,The Best Tech & Gadgets Under $50!,718931,16,6,2,2017-02-19,4,34,692,34
212,1882,1040,304,21804,0,Jet Black Apple AirPods!,991535,18,3,2,2017-02-23,4,24,941,37
211,1365,1023,258,25554,0,The Best Desk Setup for $500!,1252660,15,4,2,2017-02-24,1,29,1114,39
210,1350,562,338,19700,0,LG G6 - 48 Hours Later!,756786,15,6,2,2017-02-26,2,23,649,39
209,3032,1690,436,41004,0,Nintendo Switch - 10 Things Before Buying!,2274367,4,2,3,2017-03-01,3,42,402,32
208,920,687,322,15797,0,Coolest Tech on the Planet - 8K + UltraWide!,466372,8,4,3,2017-03-03,2,44,802,44
207,2758,7844,267,51899,0,"$50 Fake MacBook Pro vs $1,500 MacBook Pro",5157561,15,6,3,2017-03-05,2,42,543,35
206,1100,853,352,26927,0,"The $1,500 Smart Room Setup Challenge!",817354,19,2,3,2017-03-08,3,38,863,28
205,1160,1540,327,15761,0,The Ultimate LG G6 Water Survival Test!,1431853,20,2,3,2017-03-15,7,39,1721,39
204,1067,414,278,17267,0,DIY Nintendo Switch Gaming Desk + Setup!,569279,20,4,3,2017-03-17,2,40,1494,35
203,903,653,302,12465,0,"The Best Desk Setup for $2,000 - Laptop Edition!",442018,15,5,3,2017-03-18,1,48,1065,39
202,17569,769,322,34680,0,Unboxing The RED iPhone 7 - Should You Buy it?,762501,19,1,3,2017-03-21,3,46,771,26
201,2042,1021,424,22083,0,Samsung Galaxy S8 vs S8 Plus - 10 Things Before Buying!,1159460,23,4,3,2017-03-24,3,55,765,32
200,7231,4124,312,45646,0,Galaxy S8 - 3 Things Samsung Didn't Tell You,2445558,0,3,3,2017-03-30,6,44,893,20
199,2876,1304,273,44203,0,$20 RED iPhone Skin vs $750 RED iPhone 7,1090096,0,4,3,2017-03-31,1,40,739,24
198,6243,2165,833,36066,0,Apple iPhone 7 Plus vs Samsung Galaxy S8 Plus!,1787999,16,5,4,2017-04-01,1,46,884,32
197,743,404,293,12626,0,My YouTube Audio & Recording Setup,384697,23,6,4,2017-04-09,8,34,703,25
196,2206,881,700,16756,0,"The new $329 iPad vs $1,129 iPad Pro",801569,16,2,4,2017-04-19,10,36,695,30
195,1169,561,404,10621,0,The Best Home Tech! (2017),379146,17,6,4,2017-04-23,4,26,860,16
194,1508,947,422,11543,0,iPhone 8 vs Galaxy S8 - Are the Leaks Worth Waiting for?,655924,18,2,5,2017-05-10,17,56,856,28
193,1542,741,389,17187,0,I turned my Galaxy S8 into a Desk Setup,845585,14,2,5,2017-05-17,7,39,805,27
192,3968,405,462,24733,0,"Why is this Backpack $1,300?",328063,19,5,5,2017-05-20,3,28,1956,31
191,1169,1173,357,14766,0,The Best Tech Under $50! (June 2017),378079,15,5,5,2017-05-27,7,36,934,26
190,2539,1111,382,32201,0,Dream Desk - Ed Sheeran Divide Setup!,691282,14,3,6,2017-06-01,5,37,1523,29
189,1026,599,306,11150,0,The Chromebook Pro - Most Powerful Chromebook Ever?,505310,16,5,6,2017-06-03,2,51,615,26
188,1700,667,389,17551,0,"Apple dropped $34,676 of Tech at WWDC 2017",475312,20,0,6,2017-06-05,2,42,543,37
187,1360,602,286,14761,0,I touched the Apple iMac Pro...,443679,6,1,6,2017-06-06,1,31,554,28
186,791,369,484,8736,0,The Best Tech Under $500! - June 2017,336575,8,2,6,2017-06-07,1,37,873,25
185,1299,505,347,15342,0,The Original Apple HomePod,546520,19,4,6,2017-06-09,2,26,796,31
184,2299,589,222,14494,0,Xbox One X Hands on - 5 Things Before Buying!,476051,18,5,6,2017-06-10,1,45,610,32
183,1227,839,294,20071,0,The Perfect 2017 MacBook Pro Setup,1009871,5,0,6,2017-06-12,2,34,1224,23
182,2876,2497,327,17810,0,OnePlus 5 Hate - From an iPhone User's Perspective,714975,16,6,6,2017-06-18,6,50,491,31
181,2117,1521,513,20990,0,"The Massive $9,000 Apple Unboxing",832164,18,6,6,2017-06-25,7,33,763,28
180,734,612,389,9576,0,The Original iPhone - More Retro Than You Might Think,318311,4,3,6,2017-06-29,4,53,671,26
179,1362,459,299,17730,0,My Ultimate 4K TV Setup + Room Tour!,404075,18,5,7,2017-07-01,2,36,1489,31
178,716,605,430,12028,0,The Best Tech Under $500! - July 2017,386187,19,0,7,2017-07-03,2,37,1042,26
177,1264,402,218,8407,0,Galaxy Note 8 - 5 Features I'm Excited For!,339609,21,6,7,2017-07-16,13,43,669,26
176,640,469,346,7212,0,Smart Home Setups - Nest IQ Security Camera!,423306,20,4,7,2017-07-21,5,44,653,24
175,10010,570,309,18519,0,Nokia 8 Unboxing + 5 Things Before Buying!,513053,18,6,7,2017-07-30,9,42,1775,21
174,555,839,376,11913,0,The Best Back to School Home Tech! (2017),455771,18,6,8,2017-08-20,21,41,616,16
173,887,438,287,8745,0,FrontRow - The Wearable Camera of the Future?,649496,19,0,8,2017-08-28,8,45,617,20
172,2113,1322,446,15560,0,The truth about the Galaxy Note 8!,928361,16,4,9,2017-09-08,11,34,805,28
171,4489,1181,397,28330,0,iPhone X + iPhone 8 Hands on!,1174463,16,6,9,2017-09-10,2,29,563,27
170,1930,472,300,12814,0,iPhone X vs iPhone 8 vs 8 Plus - Which Should You Buy?,574344,1,2,9,2017-09-13,3,54,566,29
169,6823,2734,523,65758,0,iPhone 8 vs 8 Plus Unboxing & Comparison!,3266497,5,4,9,2017-09-15,2,41,798,30
168,6061,4462,564,47435,0,Apple iPhone 8 vs Samsung Galaxy S8!,2096317,11,1,9,2017-09-19,4,36,1126,29
167,1042,697,252,14815,0,iPhone 8 vs Galaxy S8 - 1 Hour in Water!,659452,0,4,9,2017-09-22,3,40,920,32
166,1415,1148,318,18414,0,"iPhone 8 Slow Motion vs $30,000 RED Camera",729276,4,5,9,2017-09-23,1,42,789,32
165,684,801,290,9314,0,Google Home Mini - 48 Hours Later!,756625,20,5,9,2017-09-23,0,34,676,24
164,574,401,354,8326,0,"The INSANE $13,000 4K TV Setup!",402405,17,4,10,2017-10-20,27,31,824,20
163,2478,1707,739,27463,0,The truth about the Google Pixel 2!,1630804,17,1,10,2017-10-24,4,35,630,28
162,18951,2022,680,84642,0,NEW Apple iPhone X Unboxing!,1540265,15,5,10,2017-10-28,4,28,654,24
161,700,490,330,8537,0,Apple iPhone X Unboxing - BTS!,257373,10,1,10,2017-10-31,3,30,616,28
159,1148,458,251,9084,0,iPhone X Camera Test - 4K 60fps!,329846,20,2,11,2017-11-01,1,32,557,29
160,2364,2307,448,24028,0,Trying to Trick iPhone X Face ID...,907509,2,2,11,2017-11-01,0,35,981,33
158,3816,1666,737,35903,0,iPhone X vs Pixel 2 - Reading Mean Comments ft. UnboxTherapy & Dave2D,1013280,23,3,11,2017-11-02,1,69,864,36
157,1341,781,495,19610,0,The BEST NEW iPhone X Accessories!,733559,23,5,11,2017-11-04,2,34,1033,27
156,1122,629,469,16322,0,The Super Google Pixel 2 Camera Upgrade!,663766,19,2,11,2017-11-08,4,40,593,26
155,968,681,227,16717,0,MY BIGGEST SETUP EVER!,468452,15,5,11,2017-11-11,3,22,770,24
154,4121,1882,573,35282,0,The truth about the Apple iPhone X - Review!,1351459,18,6,11,2017-11-12,1,44,1211,30
153,1301,426,347,15128,0,OnePlus 5T Unboxing + 5 Things Before Buying!,840528,2,3,11,2017-11-16,4,45,649,21
152,785,285,332,15188,0,BLACK FRIDAY DEALS - $700 OFF MacBooks & MORE!,511535,16,4,11,2017-11-17,1,46,1278,28
151,759,277,290,15418,0,What's in my Tech Bag! v5.0,425265,16,2,11,2017-11-22,5,27,1485,27
150,494,217,298,10331,0,The BEST Holiday Tech Deals! (2017),391645,15,5,11,2017-11-25,3,35,2416,29
149,1002,858,422,14056,0,The 6.5 inch iPhone X Plus?,514154,1,1,11,2017-11-28,3,27,783,25
148,976,693,241,13055,0,The Perfect iMac Pro Setup!,455168,18,5,12,2017-12-02,4,27,727,29
147,1174,653,197,15481,0,Better than Apple AirPods? - Air by Crazybaby NANO,444467,14,1,12,2017-12-12,10,50,556,23
146,450,841,208,7281,0,The BEST Tech Gifts Under $500!,408460,20,3,12,2017-12-14,2,31,798,31
145,599,497,355,15195,0,The BEST Tech Under $50 - Holiday Gift Guide!,359260,19,6,12,2017-12-17,3,45,788,25
143,592,556,348,7402,0,The BEST NEW iPhone X Accessories v2.0!,569248,19,3,12,2017-12-21,4,39,986,27
142,1756,925,452,15384,0,"The $10,000 iMac Pro - 2 Weeks Later!",625381,23,5,12,2017-12-23,2,37,666,31
141,19603,4858,138,74494,0,DON'T BUY THE iPHONE X 🤫,713049,23,0,12,2017-12-25,2,24,240,27
140,662,311,430,6192,0,What’s in my TRAVEL TECH + Camera Bag!,444290,22,1,1,2018-01-09,15,38,1330,33
139,560,2134,371,9243,0,My Favorite TECH of 2017!,483473,23,2,1,2018-01-10,1,25,888,26
138,1901,2335,383,18736,0,The Galaxy S9 Leak that will Disappoint America...,637725,7,6,1,2018-01-21,11,50,735,24
137,583,333,287,7318,0,The $200 iPhone X Wireless Charger You Don't Need...,201657,20,5,1,2018-01-27,6,52,660,20
136,1028,435,331,12777,0,How FAST is the 18-Core iMac Pro?,506527,17,3,2,2018-02-01,5,33,1249,28
135,1640,729,387,18735,0,Apple HomePod Initial Review - Surprisingly GOOD!,519012,13,1,2,2018-02-06,5,49,806,26
134,485,195,322,13840,0,What Camera does MKBHD Use?,281126,3,2,2,2018-02-21,15,27,578,24
133,1952,546,509,15495,0,Samsung Galaxy S9 - 10 Things Before Buying!,742891,17,6,2,2018-02-25,4,44,603,23
132,2814,1565,429,35162,0,Galaxy S9 - The Truth!,1364718,18,5,3,2018-03-03,6,22,849,23
131,768,2637,311,4706,0,Dyson’s New Office Gadget is Awesome,513562,17,1,3,2018-03-06,3,36,466,19
130,4545,1115,883,21805,0,Samsung Galaxy S9 Plus vs Apple iPhone X!,998136,2,2,3,2018-03-14,8,41,1151,26
129,1076,573,527,7513,0,Is the iPhone X Notch Ruining Android?,548053,1,4,3,2018-03-16,2,38,794,27
128,1116,766,384,10536,0,New 2018 MacBook Pro - Features Wishlist & Rumors!,530193,2,2,3,2018-03-21,5,50,851,29
127,2234,1657,428,42376,0,You're Using Your Galaxy S9 Wrong!,1600771,0,4,3,2018-03-23,2,34,988,28
126,671,386,361,12979,0,5 Unique Smart Home Gadgets - 2018!,582317,20,1,3,2018-03-27,4,35,885,35
124,632,416,365,12497,0,The Best Tech Gadgets Under $50 - April 2018,372522,14,5,4,2018-04-07,11,44,756,30
125,661,627,284,12037,0,The Perfect Minimal Laptop Desk Setup,554653,19,2,4,2018-04-11,4,37,1866,35
123,883,275,270,10554,0,4 Cool Gadgets I'm Giving Away...,476789,16,2,4,2018-04-25,14,33,824,31
122,5881,1421,363,35986,0,Google Assistant just DESTROYED Siri,1107241,2,2,5,2018-05-09,14,36,480,33
121,390,256,259,4779,0,Mate 10 Pro - My Favorite Tips & Tricks!,547531,17,3,5,2018-05-10,1,40,778,24
120,1040,558,421,7972,0,WWDC 2018 Livestream - What to Expect!,294571,18,2,5,2018-05-30,20,38,771,32
119,351,682,360,8468,0,The Best Tech Under $25! - June 2018,234910,19,6,6,2018-06-03,4,36,742,31
118,1135,557,370,14237,0,Apple WWDC 2018 Keynote in 6 Minutes: YouTuber Edition!,368176,23,0,6,2018-06-04,1,55,771,29
117,1050,730,438,10809,0,The BEST iOS 12 HIDDEN Features!,565671,22,2,6,2018-06-06,2,32,923,24
116,1550,1196,322,17817,0,Why I bought a Mac mini in 2018,766506,17,5,6,2018-06-30,24,31,1423,34
115,674,520,364,11886,0,The Mind Blowing Color Changing Smart Home Setup!,575223,15,6,7,2018-07-01,1,49,1461,32
114,972,487,344,14214,0,Tech YouTuber Confessions - Episode 1,320039,15,1,7,2018-07-03,2,37,1526,26
113,1372,913,278,10442,0,The Google Pixel 3 Could Be The BEST Smartphone of 2018,532969,17,3,7,2018-07-05,2,55,2404,24
112,3477,436,363,34162,0,The $200 MacBook Pro Surprise,397693,14,5,7,2018-07-07,2,29,949,33
111,966,343,290,6918,0,New 2018 iPhone X Colored Rumors RANT!,201337,20,6,7,2018-07-08,1,38,785,35
110,1463,720,394,10918,0,The TRUTH about the 2018 MacBook Pro!,366217,0,4,7,2018-07-13,5,37,852,22
109,1528,561,244,9292,0,2018 MacBook Pro 13 inch Unboxing!,354213,15,5,7,2018-07-14,1,34,956,25
108,760,420,398,8564,0,The Best Tech Under $50 - July 2018!,261859,21,6,7,2018-07-15,1,36,1008,36
107,4381,9427,608,21925,0,Everyone is Wrong About the i9 MacBook Pro (2018),631947,6,5,7,2018-07-21,6,49,1217,26
106,1388,2583,431,9518,0,MacBook Pro Core i9 Madness - Part 2,278976,1,1,7,2018-07-24,3,36,1296,26
105,354,636,319,9535,0,What's in my Tech Bag! v6.0,302959,19,5,7,2018-07-28,4,27,1082,22
104,799,972,418,6265,0,The Best Tech Gadgets Under $25! (August 2018),216502,19,3,8,2018-08-02,5,46,1050,28
103,912,871,1091,16041,0,Dream Office / Studio  Setup Tour! (2018),700902,16,5,8,2018-08-04,2,41,3655,33
102,1441,719,437,6641,0,2018 iPhone X Plus Model Unboxing - It was a Scam.,183844,3,1,8,2018-08-07,3,50,672,27
101,1676,595,295,14031,0,The Galaxy Note 9 Surprised Me - Hands on!,576583,15,3,8,2018-08-09,2,42,721,22
100,1376,957,617,11418,0,Samsung Galaxy Note 9 Unboxing!,480317,21,3,8,2018-08-09,0,31,803,25
99,545,461,455,4808,0,The Next Dream Desk? #AskTLD,329434,15,2,8,2018-08-15,6,28,1230,26
98,307,106,347,5176,0,"The $5,217 Mystery YouTube Tech Surprise",379528,19,5,8,2018-08-18,3,40,1169,32
97,696,213,323,18373,0,How to Interview Elon Musk ft. MKBHD!,253218,21,0,8,2018-08-20,2,37,1177,22
96,464,191,501,5559,0,DJI Ronin-S + Sony A7 III = AMAZING,525834,14,2,8,2018-08-22,2,35,940,24
95,726,179,593,5138,0,Samsung Galaxy Note 9 vs OnePlus 6!,310520,3,3,8,2018-08-30,8,35,809,30
94,801,282,678,7331,0,THE SECRET OFFICE TOUR! (2018),184823,20,3,9,2018-09-06,7,30,1352,35
93,1087,833,335,11443,0,New OnePlus 6T Leaks - 5 Reasons I'm Excited,572730,1,5,9,2018-09-08,2,44,770,21
92,540,456,306,14204,0,The Perfect 2018 MacBook Pro Setup!,712517,18,6,9,2018-09-09,1,35,1161,27
91,637,368,309,6654,0,"iPhone XS, XS Max & Xr- What You Need to Know!",216473,21,1,9,2018-09-11,2,46,571,28
90,3341,703,230,14459,0,iPhone Xs vs Xs Max - Hands on Impressions!,421945,22,2,9,2018-09-12,1,43,670,29
89,1394,737,172,11186,0,iPhone Xr Hands on Impressions! (All Colors),483366,0,3,9,2018-09-13,1,44,692,30
87,1033,226,144,7866,0,iPhone XS Camera Test - 4K 60fps Cinematic Video,306622,20,1,9,2018-09-18,5,48,897,30
88,2253,502,439,18764,0,Gold iPhone XS Max vs XS Unboxing + Comparison!,635894,10,1,9,2018-09-18,0,47,725,29
86,4336,1802,1008,32158,0,The Definitive iPhone XS Max Review,1573588,6,4,9,2018-09-21,3,35,1150,31
85,467,344,255,5173,0,The Ultimate iPhone XS Anamorphic Camera Upgrade!,471522,0,5,9,2018-09-22,1,49,1139,24
84,571,191,368,7530,0,The 100 pound Apple Watch Weight Loss Transformation,130274,15,6,9,2018-09-30,8,52,723,30
83,989,267,301,7208,0,The Best Smartphone Nobody Cares About,170436,3,3,10,2018-10-04,4,38,4536,34
82,2525,2289,384,19222,0,Responding to the iPhone XS Max Problems,526337,18,6,10,2018-10-07,3,40,787,26
81,1087,376,294,10374,0,The Google Pixel 3 Ultra was a Lie 😭,242574,4,1,10,2018-10-09,2,36,832,21
80,2571,1363,290,15694,0,Everyone's Reaction to the Google Pixel 3,369842,18,1,10,2018-10-09,0,41,876,22
79,1175,382,370,9982,0,Razer Phone 2 - I like my iPhone XS a little less...,304120,5,3,10,2018-10-11,2,52,885,25
78,2069,1049,493,16113,0,The Pixel 3 XL Doesn't Suck - 24 Hours Later!,514843,5,4,10,2018-10-12,1,45,1299,23
77,470,420,240,5969,0,This Tiny Smart Robot Blew My Mind,1207846,16,6,10,2018-10-14,2,34,1713,23
76,2396,675,785,20548,0,The Definitive Google Pixel 3 XL Review,407702,6,4,10,2018-10-19,5,39,1161,23
75,2942,478,326,20715,0,iPhone XR Unboxing & Impressions!,531948,10,1,10,2018-10-23,4,33,1254,23
74,4670,1452,708,31121,0,The Definitive iPhone XR Review,1148954,4,3,10,2018-10-25,2,31,1773,25
73,77113,574,587,64499,0,All iPhone XR Colors Unboxing + Comparison,655506,7,5,10,2018-10-27,2,42,888,27
72,3133,2554,303,11151,0,The OnePlus 6T Blind Camera Test!,472072,12,6,10,2018-10-28,1,33,950,21
71,16286,9967,375,46538,0,Watch EVERYONE pick the iPhone XR over a 1080p Screen,1502020,20,0,10,2018-10-29,1,53,756,27
70,1423,429,340,11169,0,Google Pixel 3 vs iPhone XS vs OnePlus 6T vs Note 9 Camera Review!,330134,16,1,10,2018-10-30,1,66,969,24
69,5627,1251,242,18465,0,The Truth about the NEW MacBook Air (2018),526086,5,2,10,2018-10-31,1,42,801,28
68,742,682,604,9155,0,I was WRONG about Google Pixel 3 Night Sight 🤦🏻‍♂️ #AskTLD,291446,3,3,11,2018-11-01,1,58,906,26
67,2546,1194,260,19717,0,New 2018 iPad Pro - Why Everyone Should be Excited.,624307,3,4,11,2018-11-02,1,51,898,25
66,10812,1348,472,36929,0,2018 iPad Pro Day One Review!,1026051,17,0,11,2018-11-05,3,29,1197,25
65,24340,1305,358,41589,0,The 2018 MacBook Air is Better than You Think,775466,6,2,11,2018-11-07,2,45,1138,28
64,3004,2128,265,30101,0,the wireless iPad Pro touchscreen Mac Mini Setup!,1074931,19,5,11,2018-11-17,10,49,1379,24
63,2650,796,1042,30596,0,I tried to edit an ENTIRE video on iPad Pro...,1059423,23,0,11,2018-11-19,2,46,1476,28
62,2482,1197,516,22217,0,How the iPad Pro is CHANGING music production 🎶,507200,7,3,11,2018-11-22,3,47,1040,32
61,1683,452,1646,14202,0,Audio Engineer tries to MIX MUSIC on iPad Pro,348822,5,5,11,2018-11-24,2,45,1672,32
60,716,504,246,9181,0,The Perfect Mac Mini Setup 2018! 🔥,337627,21,5,11,2018-11-24,0,34,1338,29
59,454,401,361,8219,0,Last Minute 2018 Holiday Tech Gifts!,255589,0,1,11,2018-11-27,3,36,1753,25
58,3766,1685,1221,26843,0,my Beef with Dave2D,528525,5,4,12,2018-12-07,10,19,729,14
57,2233,1107,311,13700,0,The BEST iPhone XR Accessories!,568134,5,4,12,2018-12-21,14,31,1229,17
56,910,354,1931,9285,0,I edited a Dave2D video on iPad Pro,497472,5,5,12,2018-12-22,1,35,1278,29
55,826,829,759,8611,0,I’m Switching to...,472316,4,1,12,2018-12-25,3,19,971,23
54,608,355,354,11627,0,My Favorite Tech of 2018!,317808,19,6,12,2018-12-30,5,25,1306,27
53,2158,1898,1554,49667,0,50 Gadgets under $50 🤯,2080511,19,4,1,2019-01-25,26,22,3768,21
52,754,646,262,7899,0,Dream TV Setup - The Sony A9F OLED is Beautiful ❤️,271416,19,6,1,2019-01-27,2,50,765,25
51,345,446,246,6611,0,5 Cool Gadgets to Kick off 2019,594350,18,6,2,2019-02-17,21,31,1369,16
50,704,349,245,6405,0,The 16 inch MacBook Pro Concept (2019),251427,17,1,2,2019-02-19,2,38,857,25
49,1108,624,253,12896,0,My first day with the Galaxy S10,488559,23,2,2,2019-02-20,1,32,869,21
48,409,275,404,6181,0,The Perfect 2019 MacBook Pro Setup!,174202,15,4,2,2019-02-22,2,35,1298,22
47,952,270,221,8381,0,The Galaxy S10 Fingerprint Scanner is Impressive.,278344,5,4,3,2019-03-01,7,49,744,25
46,543,149,243,7328,0,Mind Blowing Smartphone Camera Tech!,311144,22,4,3,2019-03-01,0,36,529,22
45,676,713,344,8784,0,Tech that made my iPhone Better,403826,21,3,3,2019-03-14,13,31,1254,13
44,1307,406,348,14669,0,20 Free Galaxy S10 Wallpapers - Hide the Camera!,520182,19,2,3,2019-03-20,6,48,877,20
43,1114,673,253,13802,0,AirPods 2 - What's the Difference?,508813,3,3,3,2019-03-21,1,34,889,19
42,1838,717,528,20696,0,Apple AirPods 2 vs Samsung Galaxy Buds!,685279,22,6,3,2019-03-31,10,39,1235,21
