,comment_count,dislike_count,duration,like_count,live,title,view_count,publish_hour,publish_day,publish_month,publish_date,days_after_last_video,title_length,description_length,tag_count
389,912,889,192,13264,0,This Turns Your Phone into a Camera,1321512,18,2,8,2016-08-31,4,35,562,13
390,1641,669,215,27187,0,Gaming Tech Under $50!,1595576,15,5,9,2016-09-03,3,22,918,13
388,1480,787,260,17635,0,The Forgotten Nintendo Console,1004326,7,2,9,2016-09-07,4,30,559,10
387,8217,4829,508,73480,0,$50 Gaming PC Challenge!,4779102,16,6,9,2016-09-11,4,24,531,14
386,7444,2047,360,51187,0,Is The PS4 Slim Worth It?,3369785,6,4,9,2016-09-16,5,25,481,23
385,1835,732,243,17923,0,iPhone 7 Unboxing!,790374,3,5,9,2016-09-17,1,18,399,15
384,5148,1728,229,19854,0,iPhone 7 vs Samsung Galaxy S7 Speed Test!,1094856,1,6,9,2016-09-18,1,41,424,23
383,3910,1152,458,29281,0,Is the iPhone 7 Plus Worth It?,1324873,17,6,9,2016-09-25,7,30,829,26
381,1961,970,233,22142,0,Ultimate Portable Gaming PC Setup!,1040473,21,5,10,2016-10-01,6,34,838,22
382,1997,725,204,18558,0,Unboxing the Original Game Boy!,1080143,15,1,10,2016-10-04,3,31,419,16
380,3344,1387,243,29008,0,Can This Phone Replace Your PC?,1604894,16,5,10,2016-10-08,4,31,610,18
379,4586,2438,474,36543,0,Is PlayStation VR Worth It?,4284165,2,4,10,2016-10-14,6,27,452,20
378,7633,404,257,29484,0,Photon 2.0 $500 Gaming PC Build - October 2016,1287854,20,5,10,2016-10-15,1,46,753,19
377,2163,1133,193,24681,0,The Next Gen Tablet?,1251842,21,1,10,2016-10-18,3,20,691,22
376,4008,2212,494,37271,0,Is the Google Pixel Worth It?,2174319,21,6,10,2016-10-23,5,29,643,16
375,3931,524,242,25796,0,Microsoft Surface Studio - The Future of PCs?,897525,23,2,10,2016-10-26,3,45,533,19
374,5023,1330,448,22857,0,"Is the 2016 MacBook Pro 13"" Worth It?",1360109,17,5,10,2016-10-29,3,37,479,18
373,13935,8402,360,119131,0,This Will Kill Your Computer,7760805,22,2,11,2016-11-02,4,28,566,15
372,3582,1922,302,34399,0,This Mini PC Can Game at 4K,2146792,15,6,11,2016-11-06,4,27,484,17
371,5825,1810,439,37905,0,Is the PS4 Pro Worth It?,2376381,17,4,11,2016-11-11,5,24,580,18
370,1116,653,227,16669,0,Trying the Snapchat Spectacles,736527,15,0,11,2016-11-14,3,30,404,11
369,8735,1231,368,43474,0,PS3: 10 Years Later,2210287,13,3,11,2016-11-17,3,19,393,11
368,4628,4698,338,39403,0,This Smartphone Is All You Need,3034227,21,2,11,2016-11-23,6,31,711,17
367,5110,2573,468,24860,0,Is the MacBook Pro the Future of Laptops?,1079493,15,5,11,2016-11-26,3,41,523,18
365,2548,789,283,18408,0,Revisiting Beats by Dre,794032,18,5,12,2016-12-03,7,23,691,14
366,2250,2192,306,28189,0,Your Smartphone Can't Do This,1427575,20,1,12,2016-12-06,3,29,557,37
363,9538,3716,526,51961,0,The Best Game Controller,3820464,17,6,12,2016-12-11,5,24,1121,17
364,6785,1085,305,33453,0,Is a $150 iPhone Worth It?,1493541,17,2,12,2016-12-14,3,26,721,13
362,2495,556,344,25751,0,This Backpack is a Gaming PC,1223658,0,0,12,2016-12-19,5,28,494,14
361,1021,675,430,17882,0,5 Gadgets to Start 2017,872201,17,2,12,2016-12-21,2,23,766,17
360,2676,838,292,24476,0,Is the World's Thinnest Laptop Too Thin?,1316585,15,5,12,2016-12-24,3,40,485,13
359,1932,1806,312,34257,0,The Camera of the Future (That Failed),2177177,15,3,12,2016-12-29,5,38,488,15
358,1560,1859,260,12643,0,This $250 Smartphone Camera is Incredible,683665,0,2,1,2017-01-04,6,41,445,13
357,1841,720,249,23160,0,Inside the Future of Cars - BMW CES 2017,874480,4,6,1,2017-01-08,4,40,472,11
356,1817,1496,520,28252,0,Best of CES 2017!,1596945,14,0,1,2017-01-09,1,17,853,19
354,9620,2711,461,47466,0,Trying the Nintendo Switch,2502725,8,5,1,2017-01-14,5,26,701,12
355,869,176,215,8711,0,This Car Drives Itself,482151,19,1,1,2017-01-17,3,22,475,16
353,3940,1620,427,44666,0,Is a $200 Game Console Worth It?,2908286,19,3,1,2017-01-19,2,32,699,15
352,13670,6264,400,52876,0,Why Do iPods Exist in 2017?,3539767,15,1,1,2017-01-24,5,27,417,14
351,757,251,292,9265,0,This 360 Camera Isn't Terrible,324179,17,5,1,2017-01-28,4,30,683,15
350,1471,475,235,11938,0,The $500 Nintendo NES Mini,471892,21,3,2,2017-02-02,5,26,434,16
349,10190,7551,474,154531,0,Building the Ultimate PS4,10050401,15,6,2,2017-02-05,3,25,913,15
347,2803,1699,347,25936,0,Are the $150 Beats X Worth It?,1724845,16,3,2,2017-02-09,4,30,481,17
346,9988,964,329,52277,0,Boson 4.0 - $400 Gaming PC Build (2017),2185566,16,5,2,2017-02-11,2,39,649,15
348,1790,391,252,17553,0,Does PC Size Matter?,628822,17,5,2,2017-02-18,7,20,434,12
344,1986,591,220,17777,0,Trying AMD Ryzen,648292,17,2,2,2017-02-22,4,16,632,20
345,3590,947,301,36963,0,The Best Gaming Laptop Under $1000 (2017),1840885,17,5,2,2017-02-25,3,41,460,16
342,8874,2275,448,53361,0,Is the Nintendo Switch Worth It?,2800013,14,2,3,2017-03-01,4,32,686,15
341,2844,796,409,26986,0,Helium - AMD Ryzen Gaming PC Build (2017),1232751,14,3,3,2017-03-02,1,41,873,13
340,9169,4813,431,89778,0,Building the Ultimate Xbox One,6275740,20,2,3,2017-03-08,6,30,898,9
339,6515,2372,310,59045,0,This Computer Costs $10,3189019,17,6,3,2017-03-12,4,23,799,10
343,1871,525,327,25032,0,Surprising Dad with a Desk Setup!,644581,14,3,3,2017-03-16,4,33,415,11
338,20895,2353,464,45099,0,Nintendo Switch vs PS4 vs Xbox One!,2932333,16,5,3,2017-03-18,2,35,668,15
337,1899,658,283,19369,0,This $200 Laptop Can Survive Water?!,783724,16,2,3,2017-03-22,4,36,311,9
336,3703,2245,382,33074,0,Why Does BlackBerry Exist in 2017?,1847988,17,5,3,2017-03-25,3,34,319,9
335,3048,827,309,22388,0,Trying the Samsung Galaxy S8,786424,21,2,3,2017-03-29,4,28,369,13
334,2707,845,307,26443,0,Is the 2017 iPad Worth It?,807404,18,6,4,2017-04-02,4,26,305,12
333,2375,863,409,16786,0,Can This Phone Beat the Galaxy S8?,662326,15,5,4,2017-04-08,6,34,343,13
330,3491,2966,532,34819,0,Rebuilding the $50 Gaming PC,1771675,15,2,4,2017-04-12,4,28,395,10
329,5954,1335,343,42651,0,Is this the World's Smallest Laptop?,1911323,15,5,4,2017-04-15,3,36,451,9
328,6624,1680,333,63599,0,The Biggest vs Smallest Laptop?,3781532,14,3,4,2017-04-20,5,31,393,13
331,2145,1263,398,38860,0,Inside the World's Coolest Tech Store,1301807,16,5,4,2017-04-22,2,37,600,13
332,4605,1393,354,55477,0,The 100TB Project,2377583,16,2,4,2017-04-26,4,17,531,13
327,7491,3087,373,74156,0,Building the Portable PS4,4084510,16,5,4,2017-04-29,3,25,336,9
326,2119,1212,240,18682,0,Is this Laptop All You Need?,758905,16,2,5,2017-05-03,4,28,378,13
324,7684,2343,277,43728,0,Why Does the PS Vita Exist in 2017?,2320135,16,5,5,2017-05-06,3,35,381,10
323,2213,390,361,20208,0,"Hey Questions, This is Austin",488696,16,2,5,2017-05-10,4,29,581,10
322,9375,1427,327,55747,0,Is a $750 Gaming PC Worth It?,2898623,17,5,5,2017-05-13,3,29,518,14
321,1848,435,279,14424,0,Is this the World's Smallest Smartphone?,534799,15,2,5,2017-05-17,4,40,440,11
320,5365,913,303,38943,0,RANSOMWARE,1396218,16,4,5,2017-05-19,2,10,734,10
325,7920,1104,333,28365,0,Using my First Smartphone in 2017,1014358,15,6,5,2017-05-21,2,33,356,10
319,1982,1083,315,18647,0,Trying the New Surface Pro 2017,1001642,19,1,5,2017-05-23,2,31,427,16
318,4407,2252,325,29406,0,Can You Game on a Mac? (2017),1770661,17,5,5,2017-05-27,4,29,322,10
317,2766,1067,415,34548,0,5 Tech Gadgets Under $30,1789505,16,3,6,2017-06-01,5,24,621,11
315,5095,1911,319,29225,0,Why Does the MacBook Air Exist in 2017?,1900628,15,3,6,2017-06-08,7,39,358,9
316,1488,688,315,15646,0,The Best Laptop Battery Life Yet?,502454,15,5,6,2017-06-10,2,33,399,11
313,11678,2220,320,41001,0,Xbox One X Hands On,1642978,4,0,6,2017-06-12,2,19,330,14
314,1713,427,325,13680,0,Is the Surface Laptop Worth It?,583236,7,1,6,2017-06-13,1,31,424,14
312,8429,1458,301,27904,0,PS4 Pro vs Xbox One X!,1199537,16,2,6,2017-06-14,1,22,534,14
311,1795,535,318,20891,0,Best of E3 2017!,728052,16,3,6,2017-06-15,1,16,493,19
310,3142,2529,341,43380,0,You Can Build This Smartphone,2428429,15,6,6,2017-06-18,3,29,409,11
308,2487,855,363,20105,0,Is the OnePlus 5 Worth It?,808774,16,1,6,2017-06-20,2,26,341,13
306,4669,2078,445,23190,0,iPad Pro vs Surface Pro 2017!,1566463,17,3,6,2017-06-22,2,29,473,18
307,2886,2339,350,32518,0,Building the Ultimate Gaming Setup,1335438,15,5,6,2017-06-24,2,34,355,10
303,2661,919,276,26556,0,iPhone - 10 Years Later,1118958,11,3,6,2017-06-29,5,23,349,12
304,3559,1604,298,32765,0,CRYPTOMINING,1116428,13,6,7,2017-07-02,3,12,515,13
309,2162,1590,285,18879,0,My Week with a $330 Laptop,793125,14,2,7,2017-07-05,3,26,483,13
305,3672,775,285,22081,0,These iPhones Cost Less Than $200,963173,17,4,7,2017-07-07,2,33,590,11
302,3682,4234,266,23370,0,This Galaxy Note 7 Won't Explode (Probably),816721,16,1,7,2017-07-11,4,43,384,12
301,12580,2657,320,50796,0,Using the PS3 & Xbox 360 in 2017,2723946,15,3,7,2017-07-13,2,32,331,14
300,3351,1173,296,23164,0,Can You Game on a $400 Laptop?,1077179,16,5,7,2017-07-15,2,30,364,14
299,5292,2080,452,35477,0,Is the Nintendo 2DS XL Worth It?,2274545,16,2,7,2017-07-19,4,32,381,17
298,4015,697,295,29029,0,Photon 3.0 $500 Gaming PC Build (2017),1188071,16,5,7,2017-07-22,3,38,740,14
297,5334,1528,957,55573,0,How to Build a Gaming PC (2017),2231693,16,6,7,2017-07-23,1,31,341,14
296,2317,695,273,19417,0,The Best Gaming Laptop for $750 (2017),865438,20,1,7,2017-07-25,2,38,368,13
295,4121,723,355,23161,0,Is the Best $100 Smartphone from 2013?,932685,16,3,7,2017-07-27,2,38,382,17
294,3060,1506,266,30452,0,Trying the Tesla Model 3,1732809,11,5,7,2017-07-29,2,24,402,13
293,2374,1070,409,31613,0,6 Tech Gadgets Under $50,1660069,16,1,8,2017-08-01,3,24,731,15
291,2345,643,321,22430,0,The Best Prebuilt Gaming PC?,968140,15,3,8,2017-08-03,2,28,438,11
292,3452,1624,424,31680,0,6 Laptops for Back to School!,2094018,15,5,8,2017-08-05,2,29,868,10
290,1995,830,306,19831,0,Is This the Ultimate Gaming Monitor? (UltraWide Festival),859302,16,1,8,2017-08-08,3,57,472,14
289,2696,1290,301,20922,0,Why Does Windows Phone Exist in 2017?,989318,16,3,8,2017-08-10,2,37,388,13
287,1317,365,293,12108,0,Unboxing AMD RX Vega,354801,15,5,8,2017-08-12,2,20,311,15
288,2534,732,263,18381,0,Should You Buy a $120 Laptop?,834618,17,1,8,2017-08-15,3,29,371,13
285,1798,448,332,12504,0,Trying the Galaxy Note 8,384388,21,2,8,2017-08-23,8,24,348,13
286,1931,805,349,17770,0,This Smartphone Is All You Need (2017),663305,16,5,8,2017-08-26,3,38,395,12
283,2070,1450,383,17515,0,The Best Smartphone You've Never Heard Of,667992,16,3,8,2017-08-31,5,41,328,13
284,9394,3637,425,86183,0,How NOT to Buy a Gaming PC,5151095,16,5,9,2017-09-02,2,26,327,12
282,1454,560,255,15861,0,The $80 Smartphone Challenge,644785,15,5,9,2017-09-09,7,28,575,10
281,1741,2156,488,30456,0,How To Waste $60 on Amazon...,1781909,15,2,9,2017-09-13,4,29,783,12
280,3245,2019,307,28420,0,Why Does the Mac Mini Exist in 2017?,1669956,16,5,9,2017-09-16,3,36,473,12
279,2109,1367,277,24988,0,My Portable Gaming Setup (2017),1476955,16,1,9,2017-09-19,3,31,606,11
278,848,727,306,9221,0,VIRTUAL REALITY,440357,15,2,9,2017-09-20,1,15,408,20
277,3516,2757,301,23622,0,Can the iPhone 8 Match the PS4?,1009180,23,4,9,2017-09-22,2,31,349,16
276,3275,920,358,22786,0,Why Does the iPhone 8 Exist?,772220,19,6,9,2017-09-24,2,28,433,12
275,2185,1057,286,22781,0,HACKING,816051,16,4,9,2017-09-29,5,7,636,16
274,1556,839,270,17887,0,Upgrading a $400 Gaming PC,741766,15,6,10,2017-10-01,2,26,343,11
273,1519,609,307,16935,0,Dell XPS 13: The Most Powerful Thin Laptop?,704400,20,3,10,2017-10-05,4,43,346,13
272,6072,5001,322,100325,0,Building the Ultimate PS4 Pro,5577160,15,6,10,2017-10-08,3,29,543,12
271,938,667,517,18442,0,The UltraWide Gaming Setup Battle!,895643,16,3,10,2017-10-12,4,34,408,15
270,3817,1314,298,21656,0,Why Does the Nintendo 3DS Exist in 2017?,1074231,15,5,10,2017-10-14,2,40,402,18
269,1494,371,331,17815,0,Your Wi-Fi Is Not Safe,432485,20,3,10,2017-10-19,5,22,310,13
268,1831,2686,320,40716,0,How To Waste $200 on Amazon...,2473420,15,5,10,2017-10-21,2,30,597,11
267,2373,1029,405,18999,0,Is the Google Pixel 2 Worth It?,757509,14,2,10,2017-10-25,4,31,342,21
266,1208,985,325,15755,0,The 2017 Smartphone Starter Kit,637505,17,5,10,2017-10-28,3,31,595,15
265,1782,1091,397,27339,0,How NOT to Build a Gaming PC...,1065264,17,1,10,2017-10-31,3,31,344,14
264,2694,421,249,20609,0,Trying the Razer Phone,629266,21,2,11,2017-11-01,1,22,329,15
263,8580,1834,518,32664,0,Is the Xbox One X Worth It?,1672464,7,4,11,2017-11-03,2,27,365,20
262,3717,1413,527,22452,0,iPhone X vs Google Pixel 2!,1186445,18,5,11,2017-11-04,1,27,323,24
260,2818,649,344,19010,0,Google Pixelbook - I Bought a $1000 Chromebook,839201,16,3,11,2017-11-09,5,46,353,14
259,5844,1957,500,36755,0,Is the iPhone X Worth It? [4K HDR],1565249,16,5,11,2017-11-11,2,34,630,21
261,1946,1490,321,16401,0,Is This Your Next Laptop?,631034,19,0,11,2017-11-13,2,25,425,40
257,2932,2540,408,19837,0,Is the Surface Book 2 a MacBook Pro Killer?,896799,14,3,11,2017-11-16,3,43,477,20
258,2990,1809,335,36180,0,Building the Ultimate iPhone X,1875155,18,5,11,2017-11-18,2,30,671,16
256,1762,1047,307,14221,0,The OnePlus 5T - Can It Compete with Pixel 2?,651689,14,0,11,2017-11-20,2,45,350,12
254,1369,619,367,16498,0,The BEST Black Friday 2017 Tech Deals!,633652,17,2,11,2017-11-22,2,38,1444,13
255,2278,1501,412,26829,0,"My 120"" Mega Gaming Setup!",1379560,16,5,11,2017-11-25,3,26,696,18
253,2725,946,327,25022,0,Gaming on a $200 MacBook,925130,20,3,11,2017-11-30,5,24,352,16
252,2262,973,279,15084,0,Is This Your Next Smartphone?,622932,18,5,12,2017-12-02,2,29,563,13
251,1060,394,311,13837,0,The $800 Surface Killer,501557,17,0,12,2017-12-04,2,23,307,12
250,6546,10766,415,97669,0,Building the Ultimate Nintendo Switch,7039521,16,5,12,2017-12-09,5,37,1074,10
249,839,379,441,10655,0,Is a Q&A Worth It?,239052,22,2,12,2017-12-13,4,18,644,10
247,2715,880,366,24802,0,What is Bitcoin?,1128112,17,1,12,2017-12-19,6,16,371,15
248,1158,529,432,19856,0,Trying Mystery Tech from Amazon...,873055,17,2,12,2017-12-20,1,34,914,12
246,1317,1351,408,19304,0,5 Gadgets to Start 2018,892827,18,4,12,2017-12-22,2,23,569,14
245,3330,1121,526,17685,0,Top 5 Smartphones of 2017!,591194,16,6,12,2017-12-31,9,26,548,21
244,1065,224,370,16575,0,How We Make YouTube Videos,341922,16,1,1,2018-01-02,2,26,482,15
242,2669,1252,636,28431,0,Is the Tesla Model 3 Worth It?,985568,19,5,1,2018-01-06,4,30,507,14
241,3566,929,278,32641,0,Ultra Gaming on a $200 PC - GeForce NOW,1539106,22,0,1,2018-01-08,2,39,381,10
240,2048,493,274,24324,0,The Razer Phone Transforms Into a Laptop,1001365,15,1,1,2018-01-09,1,40,335,11
239,1228,436,207,15473,0,Trying the World's Thinnest Laptop,619915,18,2,1,2018-01-10,1,34,364,11
237,1144,1334,278,24927,0,The Weirdest Tech of CES 2018,1202135,23,4,1,2018-01-12,2,29,340,13
236,719,542,358,18078,0,Best of CES 2018!,673287,17,5,1,2018-01-13,1,17,625,15
238,1691,551,253,15314,0,Unboxing 2018's First Smartphone,502689,17,1,1,2018-01-16,3,32,503,13
243,3667,2469,465,51418,0,Building the Ultimate $200 MacBook,2604900,15,4,1,2018-01-19,3,34,332,10
235,1282,574,398,24571,0,Unboxing Weird Tech from My PO Box,1050056,17,0,1,2018-01-22,3,34,311,13
234,1046,402,541,17182,0,Talking Tesla with MKBHD!,415183,19,2,1,2018-01-24,2,25,400,12
233,4310,1199,419,35200,0,This is a Handheld Gaming PC,1663521,16,1,1,2018-01-30,6,28,429,13
232,7483,2866,451,27258,0,5 Reasons to Buy an Xbox One,995287,17,3,2,2018-02-01,2,28,425,12
229,4290,1145,415,32610,0,Is a $650 Gaming Laptop Worth It?,1531186,17,5,2,2018-02-03,2,33,367,17
231,1748,1222,383,39210,0,How To Waste $20 on Amazon...,1497445,16,1,2,2018-02-06,3,29,711,12
228,1185,458,327,17836,0,The Most Powerful Mini Gaming PC Yet...,636365,16,3,2,2018-02-08,2,39,809,13
226,3047,894,540,19073,0,Why Does the Apple HomePod Exist?,675531,19,5,2,2018-02-10,2,33,348,12
227,2328,636,393,21758,0,Photon 4.0 Gaming PC Build (2018),825993,15,0,2,2018-02-12,2,33,916,16
225,1179,523,340,17072,0,Unboxing the New 2018 LG gram,597195,17,2,2,2018-02-14,2,29,388,14
224,4354,1528,1264,45958,0,How to Build a Gaming PC (2018),2261458,15,4,2,2018-02-16,2,31,350,16
230,3629,1554,318,21702,0,5 Reasons to Buy a $188 Laptop,1010289,15,6,2,2018-02-18,2,30,402,13
223,3981,1148,446,34284,0,The Best Budget Gaming Laptop PERIOD,1702336,19,1,2,2018-02-20,2,36,386,16
222,2030,648,365,16147,0,Why Does an Android Flip Phone Exist?,575896,15,3,2,2018-02-22,2,37,397,13
220,2776,565,385,18280,0,The Samsung Galaxy S9 is Here,537554,17,6,2,2018-02-25,3,29,406,16
221,1434,795,448,31250,0,How To Waste $75 on Amazon...,1632935,18,1,2,2018-02-27,2,29,752,15
219,1461,1285,394,18573,0,The $160 iPhone X Clone,840473,16,3,3,2018-03-01,2,23,380,15
216,2102,497,382,24079,0,The Ultimate Overkill Gaming Monitor,991137,18,5,3,2018-03-03,2,36,405,17
218,2943,7590,218,15154,0,I Tried a $700 Dyson Vacuum...,592094,15,1,3,2018-03-06,3,30,311,12
214,5107,2925,671,19693,0,Samsung Galaxy S9 vs iPhone X!,902773,15,4,3,2018-03-09,3,30,340,24
215,3174,1118,593,24752,0,The Best $200 Laptop?,1314722,15,6,3,2018-03-11,2,21,514,18
213,3298,1755,412,28082,0,Trying a $100 PC from Amazon...,1436380,15,1,3,2018-03-13,2,31,419,16
217,2219,705,365,16191,0,The Essential Phone is Seriously Underrated,551891,14,3,3,2018-03-15,2,43,407,12
212,2850,1017,602,19557,0,Windows 10 on a Snapdragon 835!,728981,15,5,3,2018-03-17,2,31,413,18
211,2200,1360,520,120501,0,The Weirdest Mystery Tech Yet...,1676838,15,1,3,2018-03-20,3,32,597,17
210,3169,1298,322,35177,0,Is The Best Selling Laptop on Amazon Worth It?,1745027,16,3,3,2018-03-22,2,46,467,20
209,5274,1774,481,52276,0,Building the Portable Xbox One,2788275,16,5,3,2018-03-24,2,30,738,12
208,13974,3334,443,50825,0,Can You Play Fortnite on a $200 Laptop?,4147434,18,1,3,2018-03-27,3,39,594,17
207,1508,404,422,16884,0,The Most Powerful Mini Gaming PC...,623899,18,3,3,2018-03-29,2,35,467,18
206,4143,3797,375,28043,0,Is the 2018 iPad Worth It?,1887447,15,5,3,2018-03-31,2,26,412,19
204,1844,681,283,20483,0,The Core i9 Laptops Have Arrived,756775,7,1,4,2018-04-03,3,32,344,19
205,1727,873,289,14736,0,"The Tech of an $80,000 Audi Q7",563877,15,3,4,2018-04-05,2,30,333,13
203,3284,1733,366,23404,0,Is the New Nokia 3310 Worth It?,1362623,16,5,4,2018-04-07,2,31,488,15
202,10832,2681,912,63744,0,The Ultimate PlayStation Comparison,4416076,15,1,4,2018-04-10,3,35,272,23
201,2654,1352,412,34711,0,How To Waste $100 on Amazon...,1790711,15,3,4,2018-04-12,2,30,745,18
199,2240,598,507,20493,0,Is a Used Gaming Laptop Worth It?,919781,17,5,4,2018-04-14,2,33,417,21
200,1874,559,368,16093,0,Should You Buy a $500 MacBook Air?,627948,15,1,4,2018-04-17,3,34,376,18
195,2020,655,473,21866,0,Building My New Streaming PC,818955,18,5,4,2018-04-21,4,28,996,16
197,26682,970,279,16410,0,My Favorite Travel Tech,529824,14,2,4,2018-04-25,4,23,754,14
196,4520,2104,536,31541,0,Why Does Nokia Exist in 2018?,1396944,14,4,4,2018-04-27,2,29,561,16
194,1255,533,448,12314,0,5 Smartphone Gadgets for 2018,404180,19,6,4,2018-04-29,2,29,868,16
198,1311,684,363,22684,0,How To Waste $40 on Amazon...,1050083,16,1,5,2018-05-01,2,29,796,22
193,2386,863,462,25445,0,Is a $700 Gaming Laptop Worth It?,1286243,15,5,5,2018-05-05,4,33,517,22
192,2613,1180,545,24982,0,Can You Game on a Mac? (2018),1255472,16,3,5,2018-05-10,5,29,616,24
190,1285,698,490,24867,0,How To Waste $973.18 in Japan...,1348844,16,5,5,2018-05-12,2,32,292,27
191,3979,1261,564,23732,0,5 Reasons Why The Wii U Failed,1106609,15,1,5,2018-05-15,3,30,671,20
188,1944,503,736,10046,0,Does Your Next Smartphone Cost $200?,344298,15,3,5,2018-05-17,2,36,646,24
187,6619,2623,703,42660,0,$370 vs $5000 Fortnite Laptop Challenge,2863961,16,5,5,2018-05-19,2,39,647,17
186,2121,655,713,14856,0,Is the OnePlus 6 Worth It?,661778,15,0,5,2018-05-21,2,26,270,20
185,1608,487,428,15448,0,The Razer Core X Will Supercharge Your Laptop,688249,7,1,5,2018-05-22,1,45,374,21
189,2329,470,526,17644,0,The $5000 Gaming Laptop,607297,15,3,5,2018-05-24,2,23,329,23
184,2043,986,548,31070,0,How To Waste $199.99 on Amazon...,1471880,17,6,5,2018-05-27,3,33,858,22
183,6064,4348,595,56453,0,Building the Ultimate Xbox 360,3422131,15,3,5,2018-05-31,4,30,747,13
182,5367,1484,448,36311,0,The ROG Phone is INSANE...,1497356,11,0,6,2018-06-04,4,26,342,20
181,889,440,460,10361,0,Don't Let Me Save Your Data,325596,14,1,6,2018-06-05,1,27,319,18
180,1365,730,629,20972,0,How To Waste $258.34 in Taiwan...,1201123,16,6,6,2018-06-10,5,33,348,20
179,5562,1127,499,31411,0,Let's Talk About the PS5 and Xbox 2,1368832,16,3,6,2018-06-14,4,35,329,20
178,3517,1465,358,24723,0,The Coolest Phone I've Ever Tried...,726237,2,2,6,2018-06-20,6,36,378,18
177,2731,3236,555,28469,0,Building the Ultimate MacBook Pro,1448803,15,2,6,2018-06-27,7,33,1048,17
174,10713,8770,398,107300,0,Razer Just Made The Best Gaming Keyboard...,7860560,15,3,6,2018-06-28,1,43,490,21
176,1095,909,388,8452,0,Let's Talk About New vs Used Laptops,769417,17,5,6,2018-06-30,2,36,344,17
173,7305,2948,554,39487,0,Fortnite PS4 vs Xbox One vs Switch vs PC vs iPhone!,3570919,17,1,7,2018-07-03,3,51,697,22
175,865,556,206,8918,0,The Best Day at Work Ever,436679,17,2,7,2018-07-04,1,25,378,12
172,2126,421,388,15723,0,Is a $130 Laptop Worth It?,633646,17,5,7,2018-07-07,3,26,479,22
171,3088,1777,367,38527,0,How To Waste $417.85 on Amazon...,2433267,17,2,7,2018-07-11,4,33,597,18
170,2668,1995,372,15340,0,"How Fast Is the $4000 2018 MacBook Pro 15""?",625172,17,5,7,2018-07-14,3,43,299,20
168,4368,1387,586,25804,0,Why Does Beats by Dre Exist?,1051080,17,3,7,2018-07-19,5,28,800,23
167,1719,789,383,12629,0,"Is the 2018 MacBook Pro 13"" Worth It?",700261,16,5,7,2018-07-21,2,37,298,21
169,792,751,390,8938,0,"The 120"" 4K Home Theater Setup",538915,15,3,7,2018-07-26,5,30,326,16
166,1902,505,332,19896,0,The Best $500 Laptop on Amazon,894568,16,5,7,2018-07-28,2,30,486,21
165,2682,1689,473,43119,0,How To Waste $476.19 on Amazon Prime Day...,2402744,15,1,7,2018-07-31,3,43,681,18
163,2088,891,379,14952,0,Is the $400 Surface Go Worth It?,703389,14,3,8,2018-08-02,2,32,396,17
162,1426,410,285,14115,0,The World's Smallest Laptop Just Got Faster,533370,14,1,8,2018-08-07,5,43,341,19
160,1976,402,267,17002,0,This Robot is ACTUALLY Cool...,1010446,14,2,8,2018-08-08,1,30,308,12
161,1193,890,407,18086,0,The Most Unique Laptops You Can Buy...,1372000,15,5,8,2018-08-11,3,38,571,16
164,2600,598,362,18664,0,Fixing Our Terrible WiFi 💀,652378,16,1,8,2018-08-14,3,26,370,22
159,2191,1396,488,34624,0,How To Waste $576.48 on eBay...,1858382,14,4,8,2018-08-17,3,31,286,14
158,2672,1899,572,30846,0,How NOT to Build a Gaming PC in 2018,963919,15,6,8,2018-08-19,2,36,303,15
156,2660,1863,434,10673,0,Is the Samsung Galaxy Note 9 Worth It?,590281,14,3,8,2018-08-23,4,38,367,24
155,2560,663,295,18643,0,The $300 Pocophone F1 Amazed Me.,516928,16,6,8,2018-08-26,3,32,460,15
157,1934,571,422,16489,0,The Laptop I Hate to Love...,828006,16,1,8,2018-08-28,2,28,382,22
154,1171,639,324,16830,0,The Best Laptop Hardware Yet,823309,16,3,8,2018-08-30,2,28,501,19
153,722,348,317,15422,0,The Most Shocking Mystery Tech Yet,637718,15,2,9,2018-09-05,6,34,585,20
151,739,335,303,9266,0,"Walking Through 311,040,000 Pixels...",301358,17,5,9,2018-09-08,3,37,354,20
150,4286,6294,332,12492,0,The Problem With The Galaxy Note 9.,501016,14,1,9,2018-09-11,3,35,356,17
148,10205,1571,595,29101,0,The iPhone XS Max Is Too Expensive,1083191,2,3,9,2018-09-13,2,34,302,20
149,2846,2581,342,17891,0,The $450 Fortnite Laptop,929100,15,5,9,2018-09-15,2,24,335,18
152,1091,881,414,25611,0,How To Waste $397.73 on Amazon...,1317534,15,1,9,2018-09-18,3,33,615,16
147,2704,793,417,24732,0,Building My New Gaming PC Rig,3157728,18,3,9,2018-09-20,2,29,1034,18
146,2023,514,272,17290,0,Has Amazon Gone Too Far?,413157,15,4,9,2018-09-21,1,24,841,24
145,1928,452,330,11349,0,Unboxing the iPhone XS Max,396297,21,4,9,2018-09-21,0,26,281,20
144,4165,1646,471,24413,0,$400 Pocophone F1 vs $1100 iPhone XS Max,1042870,17,6,9,2018-09-23,2,40,508,25
143,1043,475,330,9373,0,I WANT the Audi e-tron.,312264,15,1,9,2018-09-25,2,23,314,19
142,2000,596,360,10667,0,The iPhone XS Isn't Worth It UNLESS...,343948,14,3,9,2018-09-27,2,38,377,20
141,5098,2808,556,46769,0,Building The Ultimate Xbox One X,2817157,15,5,9,2018-09-29,2,32,1134,16
