,comment_count,dislike_count,duration,like_count,view_count,days_after_last_video,title_length,description_length,tag_count,weekend,season_0,season_1,season_3,day_part_0,day_part_1,day_part_3,season_0,season_1,season_3,day_part_0,day_part_1,day_part_3,review,apple,google,samsung,tesla
936,5797,1252,303,82577,2233718,5,43,417,18,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
937,2256,666,540,39805,856612,1,52,539,7,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
938,13750,2946,507,116353,4054213,3,30,418,21,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0
939,3793,1267,474,49095,1575102,3,37,527,7,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
940,5834,2324,652,55708,2091397,2,36,644,9,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
941,19794,4014,484,183225,4920411,5,27,504,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
942,7136,2564,551,99327,1638111,2,38,451,11,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
943,6860,2009,567,64312,1803140,5,27,630,13,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
944,7286,1614,427,56111,1994356,2,27,656,21,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
945,14166,4945,726,126794,7715195,4,49,594,17,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
946,3554,489,679,46686,807783,9,38,509,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
947,14094,2172,387,128030,1641344,3,26,421,9,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
948,11673,1302,506,174657,3536267,2,25,535,14,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
949,4418,1928,241,61130,2511630,8,30,533,10,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
950,3272,900,580,48169,1349263,3,30,549,9,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
951,6278,710,261,82968,941884,2,10,407,4,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
952,2292,1692,381,46338,1340862,2,36,572,11,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
953,6742,3683,795,75335,4428419,5,52,521,18,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
954,13210,4290,626,89777,5029346,5,39,495,24,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
955,7019,1536,486,55911,2517058,4,24,425,13,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
956,2202,675,950,41913,1277418,5,52,483,13,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
957,14435,1761,608,102758,2583797,3,31,618,12,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
958,4475,1632,570,63606,1910222,1,41,632,11,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
959,5208,2417,558,60639,1945352,4,48,557,14,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
960,7426,2014,370,82323,3132335,1,22,567,16,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
961,25640,1404,450,62534,2115824,5,48,453,20,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
963,4702,4208,487,63852,1693092,8,51,449,13,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
964,4056,1163,690,59582,1243912,3,30,370,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
965,4296,2149,457,75048,3700792,2,22,541,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
966,4320,1294,623,43264,1565085,5,41,587,13,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
967,6804,1448,339,62102,2642116,3,40,571,14,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
968,5868,1178,364,62247,1621065,4,34,450,21,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
969,4273,1525,522,52868,1116865,2,32,410,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
970,7297,3510,401,87696,5952941,1,31,505,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
971,3432,617,644,31944,809785,3,41,590,22,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
972,5410,1387,549,61081,1944145,2,36,506,19,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
973,4417,2521,395,78483,1380152,2,13,631,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
974,3918,1635,376,58028,1775988,6,36,608,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
975,9389,1913,588,56780,1856578,8,52,647,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
976,6056,2239,686,42078,1209254,3,39,374,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
977,7918,3939,664,70760,2933535,5,50,456,16,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
978,10315,2337,611,96610,3684486,4,27,517,11,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
979,16419,5173,559,100094,3940533,7,26,633,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
980,5267,2177,655,49156,1926844,2,43,598,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
981,8565,3535,377,70511,3675273,4,25,449,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
982,16785,3225,371,109695,3511469,2,46,543,12,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
983,22722,5619,1074,302757,7599990,9,28,416,19,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
984,14077,3939,920,183172,6269499,2,34,508,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
985,12174,2540,654,96745,4496693,3,48,568,10,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
986,3508,2344,792,56699,1981891,1,68,412,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
987,4262,2655,532,91994,3372535,3,29,977,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
988,5746,2926,402,64664,2662593,4,44,501,14,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
989,5537,1925,924,59462,1830754,6,41,586,12,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
990,12502,3805,572,120501,5144042,4,33,430,18,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
991,10707,2880,365,75643,3100358,3,40,490,24,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
992,14210,3811,395,82428,4342326,0,41,511,23,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
993,8101,3446,242,83685,4012800,5,28,493,22,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
994,13206,4841,720,111871,5457273,0,42,573,13,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
995,8019,3017,587,92428,4798201,3,45,435,8,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
996,6886,1805,634,54916,1619068,5,39,436,12,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
997,11093,7223,484,81262,2491110,5,25,525,14,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
998,5506,1138,506,50502,1721266,2,42,494,23,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
999,19811,3829,618,116613,4924417,6,27,435,21,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1000,5465,1271,312,65600,2264971,2,26,442,12,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
1001,7208,1903,508,59219,1950806,0,41,731,14,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1002,9894,8532,494,66794,2628445,5,43,387,9,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1003,14067,2326,918,89754,3422287,3,50,440,11,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1004,350883,1388,208,133389,2078191,4,34,541,12,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1005,5283,1245,608,49352,1484831,2,42,562,17,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1006,16656,3715,510,137410,6894147,4,42,532,18,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1007,13621,3351,397,110634,4681760,1,43,479,16,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
1008,8066,2517,1029,71439,3070169,3,51,475,18,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1009,10731,3661,409,93725,3000822,6,41,403,19,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1010,14771,4922,625,115498,5621029,4,35,442,12,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
1011,10191,2495,674,101847,4471660,3,48,487,17,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
1012,9796,2572,399,80445,2433436,4,20,428,6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1013,7484,1898,484,87767,3105930,2,39,585,31,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1014,6040,1681,423,60813,2498021,8,33,545,8,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
1015,10360,3798,579,96743,2996912,1,33,591,12,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1016,18953,3242,1194,124504,2760262,4,38,735,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1017,4028,1016,541,55162,1168669,7,47,691,16,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1018,37682,24635,671,343464,6995886,1,32,835,14,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1019,7708,2086,565,65416,2382804,3,47,532,14,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1020,24594,6687,951,194378,5737096,4,23,1143,16,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1021,9644,2602,573,85990,3047242,3,40,550,20,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1022,9339,2018,424,99124,1451300,1,23,1701,12,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1023,10618,6293,473,101089,3540124,9,24,501,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1024,6836,1730,359,72911,2143036,2,37,436,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1025,2994,865,716,46788,912589,4,49,574,11,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1026,3730,868,237,69152,1946348,2,44,511,14,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1027,10828,3291,305,136063,4173394,2,40,472,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1028,13238,2883,304,93438,3605807,5,37,439,10,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1029,8744,1899,656,151479,3247676,10,45,511,13,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1030,5447,1516,469,54021,1525581,2,34,489,13,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1031,6110,945,473,72282,2355707,4,38,506,17,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1032,12397,6122,375,103251,5523470,3,29,391,18,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1033,5279,2473,1110,68459,2980704,3,24,3698,21,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1034,17499,3346,628,244999,4276390,5,48,567,21,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1035,10733,2613,511,135762,2433355,2,22,1031,11,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1036,5608,2053,607,74598,2139688,2,41,490,20,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1037,8653,1198,294,78886,3156294,4,32,419,24,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
1038,26942,6795,619,216317,9643211,0,31,492,16,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
1039,9810,2031,457,74987,3159175,4,36,369,27,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1040,10199,2181,553,116419,4032716,2,36,559,25,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1041,6616,1396,545,58857,1978912,3,42,542,19,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1042,13848,2901,643,143150,5084303,6,43,677,25,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
1043,11145,1814,434,110600,4522027,5,36,545,20,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
1044,6368,2847,450,94532,3660941,3,26,524,12,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1045,10086,1487,514,79536,2659617,3,25,502,15,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1046,11120,5171,370,122799,5214678,8,36,492,9,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1047,5231,1326,472,63563,1997808,0,48,495,15,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1048,8229,2077,447,94182,2820869,4,33,709,17,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1049,20398,12930,434,157866,3926951,2,29,403,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1050,8363,4004,597,55998,1841785,8,29,388,11,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1051,5089,1018,1214,77667,1884122,3,25,1523,27,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1052,13202,3367,541,119500,5030902,3,32,423,18,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
1055,11492,4056,1429,126525,2664956,1,20,397,17,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1056,6117,2103,877,69447,2946509,5,42,490,18,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1057,9480,3219,921,93628,3617442,2,42,447,22,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
1058,2552,1534,765,48237,1488289,5,44,701,5,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1059,8402,1371,404,70016,2244549,7,46,431,12,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
1060,18055,4843,834,185633,7252049,6,33,475,16,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1061,6450,3419,747,124349,4245257,3,26,677,10,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1062,5993,2775,563,91393,3688120,3,36,495,22,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1063,38399,7555,655,181784,6637047,2,26,1181,15,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1064,5540,1414,541,73189,2755758,2,34,551,22,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
1065,6070,1584,565,69712,2528651,5,36,406,17,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1066,13025,5086,540,127266,5071839,2,39,496,14,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1067,17242,5117,616,114685,4178962,4,48,454,16,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
1068,10638,3303,484,143769,5069417,2,22,385,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1069,8908,2359,481,126115,4181112,2,35,542,18,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
1070,1947,1017,366,53387,1552728,4,30,487,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1071,10999,3886,447,98896,2599050,6,28,471,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1072,4178,1351,385,59557,2158207,3,31,485,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1073,4506,1493,440,72455,2566849,6,43,564,17,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1074,5125,2706,579,89538,3384752,1,24,677,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1075,3886,1713,409,68582,2222813,4,38,541,24,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1076,4762,1962,466,61714,2196429,9,44,464,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1077,4866,2719,469,82472,2734244,5,29,758,15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1078,16879,3267,429,72423,3669078,1,21,428,18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1079,8847,5612,557,126848,6146146,3,35,426,11,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1080,8255,2608,628,87515,3111193,6,39,494,24,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1081,22034,5712,598,198835,7260220,12,52,415,18,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1082,12261,6823,425,179225,6112205,2,34,485,13,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1083,2609,875,346,36758,673110,4,40,548,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1084,24743,5995,669,199475,6239996,6,14,484,19,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1085,11411,3368,780,99081,3709939,3,51,505,16,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1086,7921,2523,584,81371,3253348,5,36,606,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1087,9551,2992,766,86208,2445438,9,32,406,22,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1088,3897,1417,1010,69679,2366686,1,32,745,30,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1089,16653,3955,542,119371,4599966,5,41,486,12,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
1090,27979,7559,466,169221,7513734,0,39,464,20,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1091,13408,2180,744,118854,3467803,2,39,462,17,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1092,12914,5237,454,150941,6108381,2,42,606,13,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1093,14788,7518,383,118130,4210730,2,31,417,15,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1094,15890,5889,943,151939,6375946,3,46,493,13,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
1095,6734,1548,605,78966,2701209,6,43,500,21,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1096,8102,2797,490,103142,3626966,4,27,515,11,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
1097,4744,1351,565,80231,2758717,2,42,542,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1098,7208,1666,437,86310,2807855,0,43,494,15,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1099,4728,858,698,66849,1411448,1,46,544,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1100,6931,1310,1121,105345,1609873,5,43,453,10,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
1101,4173,1500,458,62902,2172534,1,46,605,29,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
1102,12383,2489,904,166150,3367213,2,67,1104,9,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1103,17158,3859,605,115185,4134752,5,37,404,13,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
1104,3956,1189,397,60869,1885151,2,42,515,10,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1105,10993,2566,1124,86917,3184067,4,47,535,14,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
1106,19478,6007,427,236435,8670593,7,35,461,12,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1107,5165,1577,595,63124,2037507,2,35,549,31,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1108,3443,1023,418,55144,1591932,1,37,506,12,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1109,7111,2179,577,113377,3353154,4,40,528,12,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
1110,12907,2032,624,82477,2695706,2,33,573,12,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1111,5633,1721,427,93581,2877426,6,34,392,13,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1112,17135,4749,535,166459,6682099,1,57,440,12,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1113,6536,2307,631,81222,2503912,5,37,561,7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1114,36874,7827,512,201587,8655533,3,43,527,20,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1115,23810,10475,466,208932,5709476,2,33,712,15,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1116,3611,950,111,66530,768093,1,28,863,35,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
